"overallWeekNum","storeNum","productNum","units","weekInYearNum","totalRevenue","isFeature","isDisplay","pricePerCan"
99,12,89,31,47,24.29,FALSE,FALSE,0.783548387096774
99,13,89,73,47,47.45,FALSE,FALSE,0.65
100,1,89,9,48,4.5,FALSE,TRUE,0.5
100,2,89,3,48,2.61,FALSE,FALSE,0.87
100,3,89,16,48,10.4,FALSE,FALSE,0.65
100,5,89,13,48,10.14,FALSE,FALSE,0.78
100,7,89,15,48,9.99,FALSE,FALSE,0.666
100,8,89,2,48,1.98,FALSE,FALSE,0.99
100,9,89,7,48,5.53,FALSE,FALSE,0.79
100,10,89,1,48,0.93,FALSE,FALSE,0.93
100,11,89,7,48,3.5,FALSE,TRUE,0.5
100,12,89,49,48,38.31,FALSE,FALSE,0.781836734693878
100,13,89,27,48,17.55,FALSE,FALSE,0.65
101,1,89,12,49,6.39,FALSE,TRUE,0.5325
101,2,89,5,49,4.27,FALSE,FALSE,0.854
101,3,89,32,49,21.76,FALSE,FALSE,0.68
101,4,89,4,49,3.16,FALSE,FALSE,0.79
101,5,89,8,49,6.24,FALSE,FALSE,0.78
101,7,89,8,49,5.79,FALSE,FALSE,0.72375
101,8,89,1,49,0.67,TRUE,FALSE,0.67
101,9,89,9,49,7.11,TRUE,FALSE,0.79
101,10,89,6,49,4.02,TRUE,FALSE,0.67
101,11,89,2,49,1,FALSE,TRUE,0.5
101,12,89,16,49,12.64,FALSE,FALSE,0.79
101,13,89,18,49,11.7,FALSE,FALSE,0.65
102,1,89,9,50,5.67,FALSE,TRUE,0.63
102,2,89,3,50,2.49,FALSE,FALSE,0.83
102,3,89,26,50,17.68,FALSE,FALSE,0.68
102,4,89,3,50,2.37,FALSE,FALSE,0.79
102,5,89,44,50,22,TRUE,FALSE,0.5
102,7,89,14,50,9.06,FALSE,FALSE,0.647142857142857
102,8,89,4,50,2.68,TRUE,FALSE,0.67
102,9,89,11,50,8.69,FALSE,FALSE,0.79
102,10,89,4,50,2.68,TRUE,FALSE,0.67
102,11,89,13,50,7.28,FALSE,TRUE,0.56
102,12,89,48,50,37.72,FALSE,FALSE,0.785833333333333
102,13,89,15,50,9.75,FALSE,FALSE,0.65
103,1,89,3,51,2.28,FALSE,FALSE,0.76
103,2,89,3,51,2.61,FALSE,FALSE,0.87
103,3,89,14,51,9.52,FALSE,FALSE,0.68
103,4,89,4,51,3.16,FALSE,FALSE,0.79
103,5,89,28,51,21.84,FALSE,FALSE,0.78
103,7,89,14,51,7.14,TRUE,FALSE,0.51
103,9,89,5,51,3.95,FALSE,FALSE,0.79
103,11,89,2,51,1,FALSE,TRUE,0.5
103,12,89,12,51,9.08,FALSE,FALSE,0.756666666666667
104,1,89,7,52,3.5,FALSE,TRUE,0.5
104,2,89,3,52,2.61,FALSE,FALSE,0.87
104,3,89,15,52,9.75,FALSE,FALSE,0.65
104,4,89,4,52,3.16,FALSE,FALSE,0.79
104,5,89,32,52,24.96,FALSE,FALSE,0.78
104,7,89,4,52,2,TRUE,FALSE,0.5
104,9,89,1,52,0.79,FALSE,FALSE,0.79
104,10,89,1,52,0.94,FALSE,FALSE,0.94
104,11,89,8,52,5.56,FALSE,TRUE,0.695
104,12,89,14,52,11.06,FALSE,FALSE,0.79
104,13,89,9,52,5.85,FALSE,FALSE,0.65
105,1,89,7,1,5.25,FALSE,TRUE,0.75
105,2,89,1,1,0.89,FALSE,FALSE,0.89
105,3,89,24,1,15.6,FALSE,FALSE,0.65
105,4,89,1,1,0.79,FALSE,FALSE,0.79
105,5,89,14,1,10.92,FALSE,FALSE,0.78
105,7,89,4,1,2.67,FALSE,FALSE,0.6675
105,8,89,8,1,7.92,FALSE,FALSE,0.99
105,9,89,4,1,3.16,FALSE,FALSE,0.79
105,10,89,2,1,1.88,FALSE,FALSE,0.94
105,11,89,1,1,0.89,FALSE,TRUE,0.89
105,12,89,19,1,15.01,FALSE,FALSE,0.79
105,13,89,5,1,3.25,FALSE,FALSE,0.65
106,1,89,10,2,7.5,FALSE,FALSE,0.75
106,3,89,26,2,16.9,FALSE,FALSE,0.65
106,4,89,5,2,3.95,FALSE,FALSE,0.79
106,5,89,31,2,18.6,TRUE,FALSE,0.6
106,7,89,12,2,7.53,FALSE,FALSE,0.6275
106,9,89,13,2,10.27,FALSE,FALSE,0.79
106,10,89,1,2,0.94,FALSE,FALSE,0.94
106,12,89,14,2,11.06,FALSE,FALSE,0.79
106,13,89,15,2,9.75,FALSE,FALSE,0.65
107,1,89,7,3,5.25,FALSE,FALSE,0.75
107,3,89,30,3,19.5,FALSE,FALSE,0.65
107,5,89,27,3,21.06,FALSE,FALSE,0.78
107,7,89,13,3,9.45,FALSE,FALSE,0.726923076923077
107,9,89,4,3,3.16,FALSE,FALSE,0.79
107,10,89,2,3,1.88,FALSE,FALSE,0.94
107,12,89,11,3,8.69,FALSE,FALSE,0.79
107,13,89,16,3,10.4,FALSE,FALSE,0.65
108,1,89,2,4,1.5,FALSE,FALSE,0.75
108,3,89,15,4,9.75,FALSE,FALSE,0.65
108,4,89,3,4,2.17,FALSE,FALSE,0.723333333333333
108,5,89,7,4,5.11,FALSE,FALSE,0.73
108,7,89,24,4,15.06,FALSE,FALSE,0.6275
108,8,89,4,4,3.96,FALSE,FALSE,0.99
108,10,89,1,4,0.94,FALSE,FALSE,0.94
108,11,89,2,4,1.5,FALSE,FALSE,0.75
108,12,89,9,4,7.11,FALSE,FALSE,0.79
108,13,89,15,4,9.75,FALSE,FALSE,0.65
109,1,89,5,5,3.75,FALSE,FALSE,0.75
109,3,89,31,5,21.08,FALSE,FALSE,0.68
109,4,89,2,5,1.58,FALSE,FALSE,0.79
109,5,89,10,5,7.3,FALSE,FALSE,0.73
109,7,89,19,5,9.5,TRUE,FALSE,0.5
109,8,89,1,5,0.99,FALSE,FALSE,0.99
109,9,89,4,5,3.16,FALSE,FALSE,0.79
109,10,89,2,5,1.88,FALSE,FALSE,0.94
109,11,89,4,5,3,FALSE,FALSE,0.75
109,12,89,11,5,8.69,FALSE,FALSE,0.79
109,13,89,6,5,3.9,FALSE,FALSE,0.65
110,1,89,1,6,0.75,FALSE,FALSE,0.75
110,3,89,25,6,17,FALSE,FALSE,0.68
110,4,89,1,6,0.79,FALSE,FALSE,0.79
110,5,89,8,6,5.84,FALSE,FALSE,0.73
110,7,89,3,6,1.8,FALSE,FALSE,0.6
110,9,89,2,6,1.58,TRUE,FALSE,0.79
110,10,89,2,6,1.88,FALSE,FALSE,0.94
110,12,89,15,6,11.85,FALSE,FALSE,0.79
111,3,89,33,7,21.45,FALSE,FALSE,0.65
111,5,89,7,7,5.11,FALSE,FALSE,0.73
111,7,89,18,7,12.12,FALSE,TRUE,0.673333333333333
111,9,89,7,7,5.53,FALSE,FALSE,0.79
111,10,89,7,7,6.58,FALSE,FALSE,0.94
111,12,89,19,7,14.61,FALSE,FALSE,0.768947368421053
111,13,89,9,7,5.85,FALSE,FALSE,0.65
112,1,89,1,8,0.75,FALSE,TRUE,0.75
112,2,89,2,8,1.66,FALSE,FALSE,0.83
112,3,89,19,8,12.35,FALSE,FALSE,0.65
112,4,89,4,8,3.16,FALSE,FALSE,0.79
112,5,89,10,8,6.8,TRUE,FALSE,0.68
112,7,89,5,8,3.3,FALSE,FALSE,0.66
112,8,89,1,8,0.99,FALSE,FALSE,0.99
112,9,89,1,8,0.79,FALSE,FALSE,0.79
112,10,89,3,8,2.82,FALSE,FALSE,0.94
112,11,89,1,8,0.89,FALSE,FALSE,0.89
112,12,89,23,8,17.77,FALSE,FALSE,0.772608695652174
112,13,89,14,8,8.82,FALSE,FALSE,0.63
113,1,89,60,9,20.16,TRUE,TRUE,0.336
113,3,89,28,9,18.2,FALSE,FALSE,0.65
113,5,89,28,9,20.44,FALSE,FALSE,0.73
113,7,89,6,9,4.33,FALSE,FALSE,0.721666666666667
113,8,89,4,9,3.96,FALSE,FALSE,0.99
113,9,89,8,9,6.32,FALSE,FALSE,0.79
113,11,89,47,9,13.63,TRUE,FALSE,0.29
113,12,89,8,9,6.32,FALSE,FALSE,0.79
113,13,89,10,9,6.3,FALSE,FALSE,0.63
114,1,89,7,10,4.62,FALSE,TRUE,0.66
114,2,89,2,10,1.78,FALSE,FALSE,0.89
114,3,89,28,10,18.2,FALSE,FALSE,0.65
114,5,89,13,10,9.49,FALSE,FALSE,0.73
114,7,89,11,10,8.73,FALSE,FALSE,0.793636363636364
114,9,89,2,10,1.58,FALSE,FALSE,0.79
114,10,89,4,10,3.76,FALSE,FALSE,0.94
114,11,89,1,10,0.67,FALSE,FALSE,0.67
114,12,89,13,10,10.07,FALSE,FALSE,0.774615384615385
114,13,89,13,10,8.19,FALSE,FALSE,0.63
115,1,89,12,11,8.04,FALSE,TRUE,0.67
115,3,89,26,11,16.9,FALSE,FALSE,0.65
115,5,89,19,11,12.92,TRUE,FALSE,0.68
115,7,89,9,11,6.62,FALSE,FALSE,0.735555555555556
115,8,89,4,11,3.96,FALSE,FALSE,0.99
115,9,89,5,11,3.95,FALSE,FALSE,0.79
115,10,89,3,11,2.82,FALSE,FALSE,0.94
115,12,89,18,11,13.42,FALSE,FALSE,0.745555555555556
115,13,89,13,11,8.19,FALSE,FALSE,0.63
116,1,89,8,12,5.3,FALSE,TRUE,0.6625
116,3,89,26,12,16.9,FALSE,FALSE,0.65
116,5,89,16,12,12.48,FALSE,FALSE,0.78
116,7,89,21,12,14.28,FALSE,TRUE,0.68
116,9,89,7,12,5.53,FALSE,FALSE,0.79
116,10,89,4,12,3.76,FALSE,FALSE,0.94
116,12,89,3,12,2.37,FALSE,FALSE,0.79
116,13,89,4,12,2.52,FALSE,FALSE,0.63
117,1,89,4,13,2.64,FALSE,TRUE,0.66
117,2,89,7,13,4.2,TRUE,FALSE,0.6
117,3,89,29,13,18.85,FALSE,FALSE,0.65
117,5,89,8,13,5.84,FALSE,FALSE,0.73
117,7,89,14,13,9.64,FALSE,TRUE,0.688571428571429
117,9,89,4,13,3.16,FALSE,FALSE,0.79
117,11,89,3,13,2.67,FALSE,FALSE,0.89
117,12,89,22,13,17.18,FALSE,FALSE,0.780909090909091
117,13,89,9,13,5.67,FALSE,FALSE,0.63
118,1,89,14,14,9.24,FALSE,TRUE,0.66
118,2,89,4,14,3.32,FALSE,FALSE,0.83
118,3,89,26,14,16.9,FALSE,FALSE,0.65
118,4,89,4,14,2.18,TRUE,FALSE,0.545
118,5,89,6,14,4.14,TRUE,FALSE,0.69
118,7,89,12,14,7.42,FALSE,TRUE,0.618333333333333
118,8,89,1,14,0.67,TRUE,FALSE,0.67
118,9,89,7,14,5.53,FALSE,FALSE,0.79
118,10,89,7,14,4.69,TRUE,FALSE,0.67
118,12,89,31,14,15.5,TRUE,FALSE,0.5
118,13,89,7,14,4.41,FALSE,FALSE,0.63
119,1,89,5,15,3.3,FALSE,TRUE,0.66
119,3,89,14,15,9.1,FALSE,FALSE,0.65
119,7,89,10,15,5.1,FALSE,FALSE,0.51
119,10,89,10,15,6.7,TRUE,FALSE,0.67
119,12,89,7,15,5.53,FALSE,FALSE,0.79
119,13,89,4,15,2.52,FALSE,FALSE,0.63
120,1,89,2,16,1.32,FALSE,TRUE,0.66
120,3,89,28,16,18.2,FALSE,FALSE,0.65
120,7,89,11,16,7.22,FALSE,FALSE,0.656363636363636
120,9,89,2,16,1.58,FALSE,FALSE,0.79
120,11,89,2,16,1.56,FALSE,FALSE,0.78
120,12,89,5,16,3.95,FALSE,FALSE,0.79
120,13,89,12,16,7.56,FALSE,FALSE,0.63
121,1,89,3,17,1.98,FALSE,TRUE,0.66
121,2,89,9,17,7.47,FALSE,FALSE,0.83
121,3,89,25,17,16.25,FALSE,FALSE,0.65
121,5,89,3,17,2.34,FALSE,FALSE,0.78
121,7,89,9,17,6.37,FALSE,FALSE,0.707777777777778
121,9,89,9,17,7.11,FALSE,FALSE,0.79
121,10,89,3,17,2.82,FALSE,FALSE,0.94
121,11,89,1,17,0.89,FALSE,FALSE,0.89
121,12,89,1,17,0.79,FALSE,FALSE,0.79
122,1,89,8,18,6,FALSE,FALSE,0.75
122,2,89,1,18,0.83,FALSE,FALSE,0.83
122,3,89,35,18,22.75,FALSE,FALSE,0.65
122,5,89,11,18,7.59,TRUE,FALSE,0.69
122,7,89,6,18,4.33,FALSE,FALSE,0.721666666666667
122,9,89,5,18,3.95,FALSE,FALSE,0.79
122,11,89,7,18,5.81,FALSE,FALSE,0.83
122,12,89,5,18,3.95,FALSE,FALSE,0.79
122,13,89,13,18,8.19,FALSE,FALSE,0.63
123,2,89,1,19,0.83,FALSE,FALSE,0.83
123,3,89,21,19,13.65,FALSE,FALSE,0.65
123,4,89,2,19,1.58,FALSE,FALSE,0.79
123,5,89,23,19,16.79,FALSE,FALSE,0.73
123,7,89,5,19,3.4,FALSE,FALSE,0.68
123,8,89,2,19,1.98,FALSE,FALSE,0.99
123,9,89,5,19,3.95,FALSE,FALSE,0.79
123,12,89,12,19,9.48,FALSE,FALSE,0.79
123,13,89,5,19,3.15,FALSE,FALSE,0.63
124,1,89,1,20,0.75,FALSE,FALSE,0.75
124,2,89,1,20,0.83,FALSE,FALSE,0.83
124,3,89,19,20,12.35,FALSE,FALSE,0.65
124,5,89,5,20,3.65,FALSE,FALSE,0.73
124,7,89,6,20,4.08,FALSE,FALSE,0.68
124,10,89,4,20,3.76,FALSE,FALSE,0.94
124,12,89,9,20,7.11,FALSE,FALSE,0.79
124,13,89,1,20,0.63,FALSE,FALSE,0.63
125,1,89,2,21,1.5,FALSE,FALSE,0.75
125,3,89,19,21,12.35,FALSE,FALSE,0.65
125,4,89,2,21,1.58,FALSE,FALSE,0.79
125,5,89,13,21,9.49,FALSE,FALSE,0.73
125,8,89,2,21,1.98,FALSE,FALSE,0.99
125,9,89,1,21,0.79,FALSE,FALSE,0.79
125,12,89,11,21,8.69,FALSE,FALSE,0.79
125,13,89,7,21,4.41,FALSE,FALSE,0.63
126,1,89,2,22,1.64,FALSE,FALSE,0.82
126,3,89,3,22,1.95,FALSE,FALSE,0.65
126,5,89,9,22,6.57,FALSE,FALSE,0.73
126,7,89,7,22,4.77,FALSE,FALSE,0.681428571428571
126,9,89,9,22,7.11,FALSE,FALSE,0.79
126,11,89,1,22,0.75,FALSE,FALSE,0.75
126,12,89,19,22,15.01,FALSE,FALSE,0.79
126,13,89,9,22,5.67,FALSE,FALSE,0.63
127,1,89,4,23,3.14,FALSE,FALSE,0.785
127,2,89,2,23,1.78,FALSE,FALSE,0.89
127,3,89,25,23,16.25,FALSE,FALSE,0.65
127,5,89,1,23,0.73,FALSE,FALSE,0.73
127,7,89,6,23,3,FALSE,FALSE,0.5
127,8,89,4,23,3.96,FALSE,FALSE,0.99
127,9,89,2,23,1.58,FALSE,FALSE,0.79
127,10,89,4,23,3.76,FALSE,FALSE,0.94
127,11,89,2,23,1.5,FALSE,FALSE,0.75
127,12,89,11,23,8.69,FALSE,FALSE,0.79
127,13,89,15,23,9.45,FALSE,FALSE,0.63
128,1,89,5,24,3.75,FALSE,FALSE,0.75
128,2,89,4,24,3.56,FALSE,FALSE,0.89
128,3,89,14,24,9.1,FALSE,FALSE,0.65
128,4,89,2,24,1.58,FALSE,FALSE,0.79
128,5,89,9,24,6.21,TRUE,FALSE,0.69
128,7,89,17,24,8.5,FALSE,FALSE,0.5
128,12,89,13,24,10.27,FALSE,FALSE,0.79
129,2,89,4,25,3.32,FALSE,FALSE,0.83
129,3,89,9,25,5.85,FALSE,FALSE,0.65
129,4,89,3,25,2.37,FALSE,FALSE,0.79
129,5,89,22,25,16.06,FALSE,FALSE,0.73
129,7,89,7,25,5.22,FALSE,FALSE,0.745714285714286
129,9,89,4,25,3.16,FALSE,FALSE,0.79
129,12,89,8,25,6.32,FALSE,FALSE,0.79
129,13,89,11,25,7.48,FALSE,FALSE,0.68
130,1,89,4,26,3,FALSE,FALSE,0.75
130,2,89,1,26,0.89,FALSE,FALSE,0.89
130,3,89,14,26,9.52,FALSE,FALSE,0.68
130,5,89,6,26,4.38,FALSE,FALSE,0.73
130,7,89,2,26,1.61,FALSE,FALSE,0.805
130,9,89,7,26,5.53,FALSE,FALSE,0.79
130,12,89,5,26,3.95,FALSE,FALSE,0.79
130,13,89,7,26,4.76,FALSE,FALSE,0.68
131,1,89,4,27,3,FALSE,FALSE,0.75
131,2,89,1,27,0.83,FALSE,FALSE,0.83
131,3,89,24,27,16.32,FALSE,FALSE,0.68
131,4,89,1,27,0.79,FALSE,FALSE,0.79
131,7,89,5,27,3.4,FALSE,FALSE,0.68
131,9,89,3,27,2.37,FALSE,FALSE,0.79
131,10,89,1,27,0.95,FALSE,FALSE,0.95
131,11,89,1,27,0.75,FALSE,FALSE,0.75
131,12,89,14,27,10.66,FALSE,FALSE,0.761428571428571
131,13,89,10,27,6.8,FALSE,FALSE,0.68
132,1,89,11,28,8.67,FALSE,FALSE,0.788181818181818
132,3,89,14,28,9.52,FALSE,FALSE,0.68
132,4,89,3,28,2.37,FALSE,FALSE,0.79
132,5,89,13,28,7.8,TRUE,FALSE,0.6
132,7,89,10,28,6.8,FALSE,FALSE,0.68
132,9,89,7,28,5.53,FALSE,FALSE,0.79
132,10,89,2,28,1.9,FALSE,FALSE,0.95
132,11,89,2,28,1.5,FALSE,FALSE,0.75
132,12,89,27,28,21.33,FALSE,FALSE,0.79
132,13,89,14,28,9.52,FALSE,FALSE,0.68
133,1,89,4,29,3,FALSE,FALSE,0.75
133,2,89,2,29,1.78,FALSE,FALSE,0.89
133,3,89,19,29,12.92,FALSE,FALSE,0.68
133,4,89,7,29,5.53,FALSE,FALSE,0.79
133,5,89,1,29,0.81,FALSE,FALSE,0.81
133,7,89,14,29,9.77,FALSE,FALSE,0.697857142857143
133,8,89,1,29,0.99,FALSE,FALSE,0.99
133,9,89,5,29,3.95,FALSE,FALSE,0.79
133,10,89,3,29,2.85,FALSE,FALSE,0.95
133,12,89,5,29,3.95,FALSE,FALSE,0.79
133,13,89,17,29,11.56,FALSE,FALSE,0.68
134,1,89,6,30,4.5,FALSE,FALSE,0.75
134,2,89,1,30,0.83,FALSE,FALSE,0.83
134,3,89,16,30,10.88,FALSE,FALSE,0.68
134,4,89,3,30,2.37,FALSE,FALSE,0.79
134,5,89,7,30,5.67,FALSE,FALSE,0.81
134,7,89,11,30,7.48,FALSE,TRUE,0.68
134,9,89,4,30,3.16,FALSE,FALSE,0.79
134,10,89,3,30,2.85,FALSE,FALSE,0.95
134,12,89,18,30,14.22,FALSE,FALSE,0.79
134,13,89,5,30,3.4,FALSE,FALSE,0.68
135,3,89,17,31,11.56,FALSE,FALSE,0.68
135,4,89,2,31,1.58,FALSE,FALSE,0.79
135,5,89,5,31,4.05,FALSE,FALSE,0.81
135,7,89,12,31,8.91,FALSE,TRUE,0.7425
135,9,89,5,31,3.95,FALSE,FALSE,0.79
135,10,89,4,31,3.8,FALSE,FALSE,0.95
135,12,89,14,31,11.06,FALSE,FALSE,0.79
135,13,89,13,31,8.84,FALSE,FALSE,0.68
136,1,89,3,32,2.39,FALSE,FALSE,0.796666666666667
136,3,89,13,32,8.84,FALSE,FALSE,0.68
136,4,89,7,32,5.53,FALSE,FALSE,0.79
136,5,89,7,32,5.81,FALSE,FALSE,0.83
136,7,89,5,32,3.65,FALSE,TRUE,0.73
136,9,89,1,32,0.79,FALSE,FALSE,0.79
136,10,89,1,32,0.95,FALSE,FALSE,0.95
136,12,89,15,32,10.69,FALSE,FALSE,0.712666666666667
136,13,89,8,32,5.44,FALSE,FALSE,0.68
137,1,89,13,33,10.17,FALSE,FALSE,0.782307692307692
137,2,89,2,33,1.72,FALSE,FALSE,0.86
137,3,89,15,33,10.2,FALSE,FALSE,0.68
137,4,89,1,33,0.79,FALSE,FALSE,0.79
137,5,89,4,33,3.32,FALSE,FALSE,0.83
137,7,89,9,33,6.62,FALSE,FALSE,0.735555555555556
137,8,89,2,33,1.98,FALSE,FALSE,0.99
137,9,89,9,33,7.11,FALSE,FALSE,0.79
137,11,89,1,33,0.89,FALSE,FALSE,0.89
137,13,89,15,33,10.2,FALSE,FALSE,0.68
138,2,89,2,34,1.72,FALSE,FALSE,0.86
138,3,89,15,34,10.2,FALSE,FALSE,0.68
138,4,89,1,34,0.79,FALSE,FALSE,0.79
138,5,89,11,34,9.13,FALSE,FALSE,0.83
138,7,89,8,34,5.44,FALSE,FALSE,0.68
138,8,89,1,34,0.99,FALSE,FALSE,0.99
138,9,89,7,34,5.53,FALSE,FALSE,0.79
138,10,89,3,34,2.85,FALSE,FALSE,0.95
138,11,89,3,34,2.25,FALSE,FALSE,0.75
138,12,89,26,34,19.09,FALSE,FALSE,0.734230769230769
138,13,89,17,34,11.56,FALSE,FALSE,0.68
139,1,89,6,35,5.16,FALSE,FALSE,0.86
139,3,89,30,35,20.4,FALSE,FALSE,0.68
139,4,89,1,35,0.5,FALSE,FALSE,0.5
139,5,89,4,35,2.76,TRUE,FALSE,0.69
139,7,89,16,35,10.56,FALSE,FALSE,0.66
139,9,89,1,35,0.79,FALSE,FALSE,0.79
139,10,89,2,35,1.9,FALSE,FALSE,0.95
139,12,89,22,35,16.22,FALSE,FALSE,0.737272727272727
139,13,89,17,35,11.56,FALSE,FALSE,0.68
140,1,89,2,36,1.74,FALSE,FALSE,0.87
140,2,89,1,36,0.83,FALSE,FALSE,0.83
140,3,89,15,36,10.2,FALSE,FALSE,0.68
140,5,89,16,36,13.28,FALSE,FALSE,0.83
140,7,89,15,36,9,FALSE,FALSE,0.6
140,8,89,1,36,0.99,FALSE,FALSE,0.99
140,9,89,3,36,2.37,FALSE,FALSE,0.79
140,12,89,20,36,13.19,FALSE,FALSE,0.6595
140,13,89,22,36,14.96,FALSE,FALSE,0.68
141,1,89,2,37,1.7,FALSE,FALSE,0.85
141,2,89,4,37,3.44,FALSE,FALSE,0.86
141,3,89,11,37,7.26,FALSE,FALSE,0.66
141,4,89,4,37,3.16,FALSE,FALSE,0.79
141,5,89,7,37,5.81,FALSE,FALSE,0.83
141,7,89,4,37,2.4,FALSE,FALSE,0.6
141,9,89,2,37,1.58,FALSE,FALSE,0.79
141,10,89,2,37,1.9,FALSE,FALSE,0.95
141,12,89,22,37,14.77,FALSE,FALSE,0.671363636363636
141,13,89,29,37,19.14,FALSE,FALSE,0.66
142,1,89,3,38,2.59,FALSE,FALSE,0.863333333333333
142,2,89,2,38,1.72,FALSE,FALSE,0.86
142,3,89,26,38,16.9,FALSE,FALSE,0.65
142,4,89,6,38,4.74,FALSE,FALSE,0.79
142,5,89,4,38,3.32,FALSE,FALSE,0.83
142,7,89,11,38,6.6,FALSE,FALSE,0.6
142,8,89,1,38,0.99,FALSE,FALSE,0.99
142,9,89,5,38,3.95,FALSE,FALSE,0.79
142,11,89,1,38,0.89,FALSE,FALSE,0.89
142,12,89,17,38,12.27,FALSE,FALSE,0.721764705882353
142,13,89,16,38,10.4,FALSE,FALSE,0.65
143,1,89,7,39,6.15,FALSE,FALSE,0.878571428571429
143,2,89,1,39,0.83,FALSE,FALSE,0.83
143,3,89,26,39,16.9,FALSE,FALSE,0.65
143,4,89,4,39,2.58,FALSE,FALSE,0.645
143,5,89,6,39,4.98,FALSE,FALSE,0.83
143,7,89,7,39,4.2,FALSE,FALSE,0.6
143,8,89,1,39,0.99,FALSE,FALSE,0.99
143,9,89,22,39,12.98,TRUE,FALSE,0.59
143,12,89,19,39,13.85,FALSE,FALSE,0.728947368421053
143,13,89,17,39,11.05,FALSE,FALSE,0.65
144,1,89,1,40,0.85,FALSE,FALSE,0.85
144,3,89,26,40,16.9,FALSE,FALSE,0.65
144,4,89,2,40,0.88,FALSE,FALSE,0.44
144,5,89,5,40,4.15,FALSE,FALSE,0.83
144,7,89,4,40,2.64,FALSE,FALSE,0.66
144,8,89,6,40,5.94,FALSE,FALSE,0.99
144,9,89,8,40,6.32,FALSE,FALSE,0.79
144,12,89,20,40,13.35,FALSE,FALSE,0.6675
144,13,89,17,40,11.05,FALSE,FALSE,0.65
145,14,89,5,41,3.25,FALSE,FALSE,0.65
145,1,89,4,41,3.4,FALSE,FALSE,0.85
145,3,89,4,41,2.72,FALSE,FALSE,0.68
145,5,89,5,41,4.15,FALSE,FALSE,0.83
145,7,89,9,41,5.4,FALSE,FALSE,0.6
145,8,89,1,41,0.99,FALSE,FALSE,0.99
145,9,89,3,41,2.37,FALSE,FALSE,0.79
145,10,89,2,41,1.9,FALSE,FALSE,0.95
145,11,89,2,41,1.7,FALSE,FALSE,0.85
145,12,89,20,41,14.4,FALSE,FALSE,0.72
146,14,89,6,42,3.9,FALSE,FALSE,0.65
146,1,89,6,42,5.14,FALSE,FALSE,0.856666666666667
146,3,89,20,42,13,FALSE,FALSE,0.65
146,4,89,3,42,1.67,FALSE,FALSE,0.556666666666667
146,5,89,2,42,1.66,FALSE,FALSE,0.83
146,7,89,8,42,4.8,FALSE,FALSE,0.6
146,10,89,3,42,2.85,FALSE,FALSE,0.95
146,11,89,1,42,0.85,FALSE,FALSE,0.85
146,12,89,12,42,7.03,FALSE,FALSE,0.585833333333333
146,13,89,7,42,4.62,FALSE,FALSE,0.66
147,14,89,7,43,4.55,FALSE,FALSE,0.65
147,1,89,3,43,1.77,FALSE,TRUE,0.59
147,3,89,5,43,3.25,FALSE,FALSE,0.65
147,4,89,2,43,1.23,FALSE,FALSE,0.615
147,5,89,26,43,13,TRUE,FALSE,0.5
147,7,89,7,43,4.2,FALSE,FALSE,0.6
147,8,89,4,43,3.96,FALSE,FALSE,0.99
147,9,89,1,43,0.79,FALSE,FALSE,0.79
147,10,89,1,43,0.95,FALSE,FALSE,0.95
147,12,89,13,43,8.52,FALSE,FALSE,0.655384615384615
147,13,89,18,43,11.7,FALSE,FALSE,0.65
148,14,89,3,44,1.95,FALSE,FALSE,0.65
148,3,89,94,44,56.4,TRUE,FALSE,0.6
148,5,89,26,44,21.58,FALSE,FALSE,0.83
148,7,89,15,44,9.66,FALSE,FALSE,0.644
148,8,89,2,44,1.98,FALSE,FALSE,0.99
148,9,89,2,44,1.58,FALSE,FALSE,0.79
148,11,89,3,44,1.98,FALSE,TRUE,0.66
148,12,89,2,44,1.58,FALSE,FALSE,0.79
148,13,89,39,44,23.4,TRUE,FALSE,0.6
149,14,89,1,45,0.65,FALSE,FALSE,0.65
149,1,89,4,45,2.64,FALSE,TRUE,0.66
149,2,89,4,45,2.4,TRUE,FALSE,0.6
149,3,89,152,45,91.2,TRUE,TRUE,0.6
149,4,89,2,45,1.18,FALSE,FALSE,0.59
149,5,89,9,45,7.65,FALSE,FALSE,0.85
149,7,89,18,45,11.13,FALSE,TRUE,0.618333333333333
149,8,89,1,45,0.99,FALSE,FALSE,0.99
149,9,89,3,45,2.37,FALSE,FALSE,0.79
149,10,89,2,45,1.9,FALSE,FALSE,0.95
149,12,89,10,45,7.5,FALSE,FALSE,0.75
149,13,89,51,45,30.6,TRUE,FALSE,0.6
150,1,89,26,46,17.18,FALSE,TRUE,0.660769230769231
150,3,89,32,46,19.2,TRUE,FALSE,0.6
150,4,89,3,46,1.97,FALSE,FALSE,0.656666666666667
150,5,89,10,46,8.5,FALSE,FALSE,0.85
150,7,89,7,46,4.8,FALSE,TRUE,0.685714285714286
150,10,89,3,46,2.85,FALSE,FALSE,0.95
150,11,89,2,46,1.32,FALSE,TRUE,0.66
150,12,89,19,46,13.41,FALSE,FALSE,0.705789473684211
150,13,89,12,46,7.2,TRUE,FALSE,0.6
151,14,89,6,47,3.96,FALSE,FALSE,0.66
151,1,89,25,47,16.5,TRUE,TRUE,0.66
151,2,89,1,47,0.87,FALSE,FALSE,0.87
151,3,89,90,47,54,TRUE,FALSE,0.6
151,4,89,4,47,3.16,FALSE,FALSE,0.79
151,5,89,11,47,9.35,FALSE,FALSE,0.85
