"","scripts","detailing","lagged_scripts","mean_samples","doctorType","doctorID"
"10718",6,4,11,0.804347826086957,"General Physician",466
"10719",0,0,1,0.0434782608695652,"General Physician",467
"10720",2,0,0,0.0434782608695652,"General Physician",467
"10721",4,0,2,0.0434782608695652,"General Physician",467
"10722",1,2,4,0.0434782608695652,"General Physician",467
"10723",3,0,1,0.0434782608695652,"General Physician",467
"10724",3,0,3,0.0434782608695652,"General Physician",467
"10725",0,0,3,0.0434782608695652,"General Physician",467
"10726",1,0,0,0.0434782608695652,"General Physician",467
"10727",4,0,1,0.0434782608695652,"General Physician",467
"10728",3,0,4,0.0434782608695652,"General Physician",467
"10729",1,0,3,0.0434782608695652,"General Physician",467
"10730",0,0,1,0.0434782608695652,"General Physician",467
"10731",4,0,0,0.0434782608695652,"General Physician",467
"10732",0,0,4,0.0434782608695652,"General Physician",467
"10733",1,0,0,0.0434782608695652,"General Physician",467
"10734",6,0,1,0.0434782608695652,"General Physician",467
"10735",2,0,6,0.0434782608695652,"General Physician",467
"10736",2,0,2,0.0434782608695652,"General Physician",467
"10737",3,1,2,0.0434782608695652,"General Physician",467
"10738",0,2,3,0.0434782608695652,"General Physician",467
"10739",4,2,0,0.0434782608695652,"General Physician",467
"10740",4,2,4,0.0434782608695652,"General Physician",467
"10741",3,3,4,0.0434782608695652,"General Physician",467
"10742",0,1,2,0,"Other Specialist",468
"10743",1,1,0,0,"Other Specialist",468
"10744",1,0,1,0,"Other Specialist",468
"10745",2,0,1,0,"Other Specialist",468
"10746",1,0,2,0,"Other Specialist",468
"10747",0,0,1,0,"Other Specialist",468
"10748",0,0,0,0,"Other Specialist",468
"10749",0,0,0,0,"Other Specialist",468
"10750",0,1,0,0,"Other Specialist",468
"10751",0,1,0,0,"Other Specialist",468
"10752",0,0,0,0,"Other Specialist",468
"10753",0,1,0,0,"Other Specialist",468
"10754",3,2,0,0,"Other Specialist",468
"10755",4,1,3,0,"Other Specialist",468
"10756",1,0,4,0,"Other Specialist",468
"10757",0,0,1,0,"Other Specialist",468
"10758",1,0,0,0,"Other Specialist",468
"10759",0,0,1,0,"Other Specialist",468
"10760",1,0,0,0,"Other Specialist",468
"10761",0,0,1,0,"Other Specialist",468
"10762",0,1,0,0,"Other Specialist",468
"10763",1,0,0,0,"Other Specialist",468
"10764",1,0,1,0,"Other Specialist",468
"10765",5,1,19,0.591304347826087,"Area Specialist",469
"10766",13,2,5,0.591304347826087,"Area Specialist",469
"10767",10,1,13,0.591304347826087,"Area Specialist",469
"10768",5,2,10,0.591304347826087,"Area Specialist",469
"10769",18,4,5,0.591304347826087,"Area Specialist",469
"10770",21,1,18,0.591304347826087,"Area Specialist",469
"10771",11,2,21,0.591304347826087,"Area Specialist",469
"10772",17,4,11,0.591304347826087,"Area Specialist",469
"10773",8,3,17,0.591304347826087,"Area Specialist",469
"10774",8,3,8,0.591304347826087,"Area Specialist",469
"10775",8,0,8,0.591304347826087,"Area Specialist",469
"10776",9,2,8,0.591304347826087,"Area Specialist",469
"10777",13,2,9,0.591304347826087,"Area Specialist",469
"10778",10,3,13,0.591304347826087,"Area Specialist",469
"10779",13,2,10,0.591304347826087,"Area Specialist",469
"10780",8,3,13,0.591304347826087,"Area Specialist",469
"10781",11,2,8,0.591304347826087,"Area Specialist",469
"10782",4,1,11,0.591304347826087,"Area Specialist",469
"10783",10,1,4,0.591304347826087,"Area Specialist",469
"10784",8,1,10,0.591304347826087,"Area Specialist",469
"10785",7,3,8,0.591304347826087,"Area Specialist",469
"10786",7,1,7,0.591304347826087,"Area Specialist",469
"10787",10,2,7,0.591304347826087,"Area Specialist",469
"10788",2,1,2,0.2,"General Physician",470
"10789",2,2,2,0.2,"General Physician",470
"10790",2,2,2,0.2,"General Physician",470
"10791",1,1,2,0.2,"General Physician",470
"10792",2,4,1,0.2,"General Physician",470
"10793",1,3,2,0.2,"General Physician",470
"10794",3,3,1,0.2,"General Physician",470
"10795",2,5,3,0.2,"General Physician",470
"10796",1,3,2,0.2,"General Physician",470
"10797",2,3,1,0.2,"General Physician",470
"10798",2,3,2,0.2,"General Physician",470
"10799",4,6,2,0.2,"General Physician",470
"10800",2,3,4,0.2,"General Physician",470
"10801",3,0,2,0.2,"General Physician",470
"10802",1,2,3,0.2,"General Physician",470
"10803",1,2,1,0.2,"General Physician",470
"10804",1,1,1,0.2,"General Physician",470
"10805",4,1,1,0.2,"General Physician",470
"10806",3,0,4,0.2,"General Physician",470
"10807",0,0,3,0.2,"General Physician",470
"10808",2,1,0,0.2,"General Physician",470
"10809",0,1,2,0.2,"General Physician",470
"10810",1,1,0,0.2,"General Physician",470
"10811",6,0,4,0,"General Physician",471
"10812",4,0,6,0,"General Physician",471
"10813",10,0,4,0,"General Physician",471
"10814",14,0,10,0,"General Physician",471
"10815",13,0,14,0,"General Physician",471
"10816",15,0,13,0,"General Physician",471
"10817",8,0,15,0,"General Physician",471
"10818",8,0,8,0,"General Physician",471
"10819",4,0,8,0,"General Physician",471
"10820",12,0,4,0,"General Physician",471
"10821",16,2,12,0,"General Physician",471
"10822",7,0,16,0,"General Physician",471
"10823",2,0,7,0,"General Physician",471
"10824",3,0,2,0,"General Physician",471
"10825",1,0,3,0,"General Physician",471
"10826",0,2,1,0,"General Physician",471
"10827",1,1,0,0,"General Physician",471
"10828",0,0,1,0,"General Physician",471
"10829",3,1,0,0,"General Physician",471
"10830",0,0,3,0,"General Physician",471
"10831",0,0,0,0,"General Physician",471
"10832",0,0,0,0,"General Physician",471
"10833",1,0,0,0,"General Physician",471
"10834",1,1,2,0.339130434782609,"General Physician",472
"10835",0,1,1,0.339130434782609,"General Physician",472
"10836",3,0,0,0.339130434782609,"General Physician",472
"10837",2,1,3,0.339130434782609,"General Physician",472
"10838",0,1,2,0.339130434782609,"General Physician",472
"10839",2,1,0,0.339130434782609,"General Physician",472
"10840",0,2,2,0.339130434782609,"General Physician",472
"10841",2,2,0,0.339130434782609,"General Physician",472
"10842",5,4,2,0.339130434782609,"General Physician",472
"10843",1,1,5,0.339130434782609,"General Physician",472
"10844",0,3,1,0.339130434782609,"General Physician",472
"10845",5,1,0,0.339130434782609,"General Physician",472
"10846",0,3,5,0.339130434782609,"General Physician",472
"10847",1,1,0,0.339130434782609,"General Physician",472
"10848",2,2,1,0.339130434782609,"General Physician",472
"10849",1,3,2,0.339130434782609,"General Physician",472
"10850",0,1,1,0.339130434782609,"General Physician",472
"10851",1,4,0,0.339130434782609,"General Physician",472
"10852",1,3,1,0.339130434782609,"General Physician",472
"10853",3,1,1,0.339130434782609,"General Physician",472
"10854",1,2,3,0.339130434782609,"General Physician",472
"10855",2,2,1,0.339130434782609,"General Physician",472
"10856",0,1,2,0.339130434782609,"General Physician",472
"10857",3,2,1,0.330434782608696,"Other Specialist",473
"10858",1,2,3,0.330434782608696,"Other Specialist",473
"10859",0,2,1,0.330434782608696,"Other Specialist",473
"10860",1,3,0,0.330434782608696,"Other Specialist",473
"10861",0,3,1,0.330434782608696,"Other Specialist",473
"10862",1,1,0,0.330434782608696,"Other Specialist",473
"10863",5,3,1,0.330434782608696,"Other Specialist",473
"10864",1,2,5,0.330434782608696,"Other Specialist",473
"10865",1,2,1,0.330434782608696,"Other Specialist",473
"10866",1,3,1,0.330434782608696,"Other Specialist",473
"10867",0,0,1,0.330434782608696,"Other Specialist",473
"10868",1,1,0,0.330434782608696,"Other Specialist",473
"10869",0,1,1,0.330434782608696,"Other Specialist",473
"10870",1,0,0,0.330434782608696,"Other Specialist",473
"10871",0,0,1,0.330434782608696,"Other Specialist",473
"10872",2,0,0,0.330434782608696,"Other Specialist",473
"10873",1,1,2,0.330434782608696,"Other Specialist",473
"10874",1,1,1,0.330434782608696,"Other Specialist",473
"10875",0,1,1,0.330434782608696,"Other Specialist",473
"10876",1,2,0,0.330434782608696,"Other Specialist",473
"10877",2,2,1,0.330434782608696,"Other Specialist",473
"10878",0,1,2,0.330434782608696,"Other Specialist",473
"10879",1,3,0,0.330434782608696,"Other Specialist",473
"10880",9,0,19,1.02608695652174,"General Physician",474
"10881",11,5,9,1.02608695652174,"General Physician",474
"10882",16,3,11,1.02608695652174,"General Physician",474
"10883",9,4,16,1.02608695652174,"General Physician",474
"10884",23,1,9,1.02608695652174,"General Physician",474
"10885",13,2,23,1.02608695652174,"General Physician",474
"10886",9,3,13,1.02608695652174,"General Physician",474
"10887",14,5,9,1.02608695652174,"General Physician",474
"10888",9,4,14,1.02608695652174,"General Physician",474
"10889",5,6,9,1.02608695652174,"General Physician",474
"10890",3,7,5,1.02608695652174,"General Physician",474
"10891",9,8,3,1.02608695652174,"General Physician",474
"10892",12,8,9,1.02608695652174,"General Physician",474
"10893",7,9,12,1.02608695652174,"General Physician",474
"10894",5,10,7,1.02608695652174,"General Physician",474
"10895",17,6,5,1.02608695652174,"General Physician",474
"10896",12,6,17,1.02608695652174,"General Physician",474
"10897",14,7,12,1.02608695652174,"General Physician",474
"10898",6,8,14,1.02608695652174,"General Physician",474
"10899",11,6,6,1.02608695652174,"General Physician",474
"10900",9,5,11,1.02608695652174,"General Physician",474
"10901",4,7,9,1.02608695652174,"General Physician",474
"10902",10,8,4,1.02608695652174,"General Physician",474
"10903",14,1,15,0.0434782608695652,"Other Specialist",475
"10904",13,0,14,0.0434782608695652,"Other Specialist",475
"10905",12,0,13,0.0434782608695652,"Other Specialist",475
"10906",10,0,12,0.0434782608695652,"Other Specialist",475
"10907",5,0,10,0.0434782608695652,"Other Specialist",475
"10908",1,0,5,0.0434782608695652,"Other Specialist",475
"10909",0,0,1,0.0434782608695652,"Other Specialist",475
"10910",0,1,0,0.0434782608695652,"Other Specialist",475
"10911",1,1,0,0.0434782608695652,"Other Specialist",475
"10912",1,0,1,0.0434782608695652,"Other Specialist",475
"10913",0,0,1,0.0434782608695652,"Other Specialist",475
"10914",0,0,0,0.0434782608695652,"Other Specialist",475
"10915",0,2,0,0.0434782608695652,"Other Specialist",475
"10916",1,1,0,0.0434782608695652,"Other Specialist",475
"10917",0,1,1,0.0434782608695652,"Other Specialist",475
"10918",0,1,0,0.0434782608695652,"Other Specialist",475
"10919",2,2,0,0.0434782608695652,"Other Specialist",475
"10920",0,0,2,0.0434782608695652,"Other Specialist",475
"10921",2,0,0,0.0434782608695652,"Other Specialist",475
"10922",1,0,2,0.0434782608695652,"Other Specialist",475
"10923",1,0,1,0.0434782608695652,"Other Specialist",475
"10924",0,0,1,0.0434782608695652,"Other Specialist",475
"10925",2,0,0,0.0434782608695652,"Other Specialist",475
"10926",1,0,3,0.278260869565217,"Other Specialist",476
"10927",1,0,1,0.278260869565217,"Other Specialist",476
"10928",2,4,1,0.278260869565217,"Other Specialist",476
"10929",4,2,2,0.278260869565217,"Other Specialist",476
"10930",1,3,4,0.278260869565217,"Other Specialist",476
"10931",1,3,1,0.278260869565217,"Other Specialist",476
"10932",3,4,1,0.278260869565217,"Other Specialist",476
"10933",3,2,3,0.278260869565217,"Other Specialist",476
"10934",2,2,3,0.278260869565217,"Other Specialist",476
"10935",1,0,2,0.278260869565217,"Other Specialist",476
"10936",2,2,1,0.278260869565217,"Other Specialist",476
"10937",2,6,2,0.278260869565217,"Other Specialist",476
"10938",3,3,2,0.278260869565217,"Other Specialist",476
"10939",7,1,3,0.278260869565217,"Other Specialist",476
"10940",2,5,7,0.278260869565217,"Other Specialist",476
"10941",0,3,2,0.278260869565217,"Other Specialist",476
"10942",2,4,0,0.278260869565217,"Other Specialist",476
"10943",1,0,2,0.278260869565217,"Other Specialist",476
"10944",4,2,1,0.278260869565217,"Other Specialist",476
"10945",0,1,4,0.278260869565217,"Other Specialist",476
"10946",0,0,0,0.278260869565217,"Other Specialist",476
"10947",1,0,0,0.278260869565217,"Other Specialist",476
"10948",2,0,1,0.278260869565217,"Other Specialist",476
"10949",4,4,4,0.0347826086956522,"General Physician",477
"10950",5,2,4,0.0347826086956522,"General Physician",477
"10951",4,3,5,0.0347826086956522,"General Physician",477
"10952",2,2,4,0.0347826086956522,"General Physician",477
"10953",1,0,2,0.0347826086956522,"General Physician",477
"10954",0,0,1,0.0347826086956522,"General Physician",477
"10955",0,0,0,0.0347826086956522,"General Physician",477
"10956",1,0,0,0.0347826086956522,"General Physician",477
"10957",1,0,1,0.0347826086956522,"General Physician",477
"10958",0,0,1,0.0347826086956522,"General Physician",477
"10959",1,0,0,0.0347826086956522,"General Physician",477
"10960",0,0,1,0.0347826086956522,"General Physician",477
"10961",0,0,0,0.0347826086956522,"General Physician",477
"10962",0,0,0,0.0347826086956522,"General Physician",477
"10963",0,0,0,0.0347826086956522,"General Physician",477
"10964",0,0,0,0.0347826086956522,"General Physician",477
"10965",0,0,0,0.0347826086956522,"General Physician",477
"10966",0,0,0,0.0347826086956522,"General Physician",477
"10967",0,0,0,0.0347826086956522,"General Physician",477
"10968",0,0,0,0.0347826086956522,"General Physician",477
"10969",0,0,0,0.0347826086956522,"General Physician",477
"10970",0,0,0,0.0347826086956522,"General Physician",477
"10971",0,0,0,0.0347826086956522,"General Physician",477
"10972",0,0,1,0.0217391304347826,"General Physician",478
"10973",1,0,0,0.0217391304347826,"General Physician",478
"10974",0,0,1,0.0217391304347826,"General Physician",478
"10975",0,0,0,0.0217391304347826,"General Physician",478
"10976",2,0,0,0.0217391304347826,"General Physician",478
"10977",2,0,2,0.0217391304347826,"General Physician",478
"10978",1,0,2,0.0217391304347826,"General Physician",478
"10979",1,0,1,0.0217391304347826,"General Physician",478
"10980",0,0,1,0.0217391304347826,"General Physician",478
"10981",1,0,0,0.0217391304347826,"General Physician",478
"10982",3,0,1,0.0217391304347826,"General Physician",478
"10983",0,0,3,0.0217391304347826,"General Physician",478
"10984",2,0,0,0.0217391304347826,"General Physician",478
"10985",0,0,2,0.0217391304347826,"General Physician",478
"10986",0,0,0,0.0217391304347826,"General Physician",478
"10987",1,0,0,0.0217391304347826,"General Physician",478
"10988",4,0,1,0.0217391304347826,"General Physician",478
"10989",2,0,4,0.0217391304347826,"General Physician",478
"10990",2,0,2,0.0217391304347826,"General Physician",478
"10991",1,0,2,0.0217391304347826,"General Physician",478
"10992",0,1,1,0.0217391304347826,"General Physician",478
"10993",3,0,0,0.0217391304347826,"General Physician",478
"10994",0,1,3,0.0217391304347826,"General Physician",478
"10995",2,1,0,0.817391304347826,"General Physician",479
"10996",0,2,2,0.817391304347826,"General Physician",479
"10997",0,1,0,0.817391304347826,"General Physician",479
"10998",0,1,0,0.817391304347826,"General Physician",479
"10999",1,2,0,0.817391304347826,"General Physician",479
"11000",0,0,1,0.817391304347826,"General Physician",479
"11001",0,1,0,0.817391304347826,"General Physician",479
"11002",3,1,0,0.817391304347826,"General Physician",479
"11003",0,1,3,0.817391304347826,"General Physician",479
"11004",0,1,0,0.817391304347826,"General Physician",479
"11005",1,1,0,0.817391304347826,"General Physician",479
"11006",2,0,1,0.817391304347826,"General Physician",479
"11007",0,1,2,0.817391304347826,"General Physician",479
"11008",1,1,0,0.817391304347826,"General Physician",479
"11009",0,2,1,0.817391304347826,"General Physician",479
"11010",4,1,0,0.817391304347826,"General Physician",479
"11011",1,1,4,0.817391304347826,"General Physician",479
"11012",0,1,1,0.817391304347826,"General Physician",479
"11013",2,3,0,0.817391304347826,"General Physician",479
"11014",0,3,2,0.817391304347826,"General Physician",479
"11015",1,2,0,0.817391304347826,"General Physician",479
"11016",1,3,1,0.817391304347826,"General Physician",479
"11017",1,3,1,0.817391304347826,"General Physician",479
"11018",3,2,3,0.178260869565217,"General Physician",480
"11019",3,2,3,0.178260869565217,"General Physician",480
"11020",0,1,3,0.178260869565217,"General Physician",480
"11021",2,1,0,0.178260869565217,"General Physician",480
"11022",1,1,2,0.178260869565217,"General Physician",480
"11023",4,2,1,0.178260869565217,"General Physician",480
"11024",2,2,4,0.178260869565217,"General Physician",480
"11025",0,2,2,0.178260869565217,"General Physician",480
"11026",0,2,0,0.178260869565217,"General Physician",480
"11027",4,3,0,0.178260869565217,"General Physician",480
"11028",1,4,4,0.178260869565217,"General Physician",480
"11029",5,1,1,0.178260869565217,"General Physician",480
"11030",1,4,5,0.178260869565217,"General Physician",480
"11031",5,3,1,0.178260869565217,"General Physician",480
"11032",3,3,5,0.178260869565217,"General Physician",480
"11033",1,2,3,0.178260869565217,"General Physician",480
"11034",2,2,1,0.178260869565217,"General Physician",480
"11035",1,0,2,0.178260869565217,"General Physician",480
"11036",1,3,1,0.178260869565217,"General Physician",480
"11037",0,2,1,0.178260869565217,"General Physician",480
"11038",4,1,0,0.178260869565217,"General Physician",480
"11039",3,1,4,0.178260869565217,"General Physician",480
"11040",2,2,3,0.178260869565217,"General Physician",480
"11041",1,1,6,0.356521739130435,"General Physician",481
"11042",4,2,1,0.356521739130435,"General Physician",481
"11043",4,1,4,0.356521739130435,"General Physician",481
"11044",4,2,4,0.356521739130435,"General Physician",481
"11045",2,1,4,0.356521739130435,"General Physician",481
"11046",3,2,2,0.356521739130435,"General Physician",481
"11047",5,1,3,0.356521739130435,"General Physician",481
"11048",5,2,5,0.356521739130435,"General Physician",481
"11049",6,3,5,0.356521739130435,"General Physician",481
"11050",0,0,6,0.356521739130435,"General Physician",481
"11051",1,0,0,0.356521739130435,"General Physician",481
"11052",7,2,1,0.356521739130435,"General Physician",481
"11053",2,0,7,0.356521739130435,"General Physician",481
"11054",4,1,2,0.356521739130435,"General Physician",481
"11055",4,1,4,0.356521739130435,"General Physician",481
"11056",7,1,4,0.356521739130435,"General Physician",481
"11057",3,1,7,0.356521739130435,"General Physician",481
"11058",3,3,3,0.356521739130435,"General Physician",481
"11059",4,4,3,0.356521739130435,"General Physician",481
"11060",2,1,4,0.356521739130435,"General Physician",481
"11061",4,3,2,0.356521739130435,"General Physician",481
"11062",4,4,4,0.356521739130435,"General Physician",481
"11063",8,4,4,0.356521739130435,"General Physician",481
"11064",0,0,0,0.130434782608696,"Other Specialist",482
"11065",1,1,0,0.130434782608696,"Other Specialist",482
"11066",0,4,1,0.130434782608696,"Other Specialist",482
"11067",1,3,0,0.130434782608696,"Other Specialist",482
"11068",0,2,1,0.130434782608696,"Other Specialist",482
"11069",0,2,0,0.130434782608696,"Other Specialist",482
"11070",1,0,0,0.130434782608696,"Other Specialist",482
"11071",0,2,1,0.130434782608696,"Other Specialist",482
"11072",0,3,0,0.130434782608696,"Other Specialist",482
"11073",0,2,0,0.130434782608696,"Other Specialist",482
"11074",0,2,0,0.130434782608696,"Other Specialist",482
"11075",0,3,0,0.130434782608696,"Other Specialist",482
"11076",0,2,0,0.130434782608696,"Other Specialist",482
"11077",0,1,0,0.130434782608696,"Other Specialist",482
"11078",0,0,0,0.130434782608696,"Other Specialist",482
"11079",1,3,0,0.130434782608696,"Other Specialist",482
"11080",3,3,1,0.130434782608696,"Other Specialist",482
"11081",0,0,3,0.130434782608696,"Other Specialist",482
"11082",2,2,0,0.130434782608696,"Other Specialist",482
"11083",1,3,2,0.130434782608696,"Other Specialist",482
"11084",5,0,1,0.130434782608696,"Other Specialist",482
"11085",0,0,5,0.130434782608696,"Other Specialist",482
"11086",0,0,0,0.130434782608696,"Other Specialist",482
"11087",1,0,0,0.0217391304347826,"General Physician",483
"11088",0,0,1,0.0217391304347826,"General Physician",483
"11089",1,0,0,0.0217391304347826,"General Physician",483
"11090",2,0,1,0.0217391304347826,"General Physician",483
"11091",0,0,2,0.0217391304347826,"General Physician",483
"11092",4,0,0,0.0217391304347826,"General Physician",483
"11093",1,0,4,0.0217391304347826,"General Physician",483
"11094",0,0,1,0.0217391304347826,"General Physician",483
"11095",1,0,0,0.0217391304347826,"General Physician",483
"11096",3,0,1,0.0217391304347826,"General Physician",483
"11097",7,0,3,0.0217391304347826,"General Physician",483
"11098",4,0,7,0.0217391304347826,"General Physician",483
"11099",5,0,4,0.0217391304347826,"General Physician",483
"11100",4,0,5,0.0217391304347826,"General Physician",483
"11101",3,0,4,0.0217391304347826,"General Physician",483
"11102",3,0,3,0.0217391304347826,"General Physician",483
"11103",1,0,3,0.0217391304347826,"General Physician",483
"11104",2,0,1,0.0217391304347826,"General Physician",483
"11105",4,0,2,0.0217391304347826,"General Physician",483
"11106",7,2,4,0.0217391304347826,"General Physician",483
"11107",3,1,7,0.0217391304347826,"General Physician",483
"11108",5,1,3,0.0217391304347826,"General Physician",483
"11109",5,1,5,0.0217391304347826,"General Physician",483
"11110",0,2,4,0.265217391304348,"General Physician",484
"11111",1,1,0,0.265217391304348,"General Physician",484
"11112",3,1,1,0.265217391304348,"General Physician",484
"11113",0,2,3,0.265217391304348,"General Physician",484
"11114",0,3,0,0.265217391304348,"General Physician",484
"11115",0,1,0,0.265217391304348,"General Physician",484
"11116",1,1,0,0.265217391304348,"General Physician",484
"11117",0,3,1,0.265217391304348,"General Physician",484
"11118",1,1,0,0.265217391304348,"General Physician",484
"11119",0,2,1,0.265217391304348,"General Physician",484
"11120",0,0,0,0.265217391304348,"General Physician",484
"11121",1,2,0,0.265217391304348,"General Physician",484
"11122",1,1,1,0.265217391304348,"General Physician",484
"11123",0,2,1,0.265217391304348,"General Physician",484
"11124",1,2,0,0.265217391304348,"General Physician",484
"11125",3,1,1,0.265217391304348,"General Physician",484
"11126",1,2,3,0.265217391304348,"General Physician",484
"11127",3,1,1,0.265217391304348,"General Physician",484
"11128",1,1,3,0.265217391304348,"General Physician",484
"11129",0,1,1,0.265217391304348,"General Physician",484
"11130",0,0,0,0.265217391304348,"General Physician",484
"11131",3,1,0,0.265217391304348,"General Physician",484
"11132",0,1,3,0.265217391304348,"General Physician",484
"11133",6,1,2,0.395652173913043,"Other Specialist",485
"11134",6,1,6,0.395652173913043,"Other Specialist",485
"11135",5,2,6,0.395652173913043,"Other Specialist",485
"11136",2,1,5,0.395652173913043,"Other Specialist",485
"11137",4,0,2,0.395652173913043,"Other Specialist",485
"11138",5,0,4,0.395652173913043,"Other Specialist",485
"11139",5,1,5,0.395652173913043,"Other Specialist",485
"11140",4,2,5,0.395652173913043,"Other Specialist",485
"11141",4,1,4,0.395652173913043,"Other Specialist",485
"11142",4,2,4,0.395652173913043,"Other Specialist",485
"11143",8,3,4,0.395652173913043,"Other Specialist",485
"11144",5,2,8,0.395652173913043,"Other Specialist",485
"11145",9,0,5,0.395652173913043,"Other Specialist",485
"11146",5,0,9,0.395652173913043,"Other Specialist",485
"11147",3,1,5,0.395652173913043,"Other Specialist",485
"11148",1,3,3,0.395652173913043,"Other Specialist",485
"11149",3,1,1,0.395652173913043,"Other Specialist",485
"11150",0,1,3,0.395652173913043,"Other Specialist",485
"11151",3,3,0,0.395652173913043,"Other Specialist",485
"11152",3,2,3,0.395652173913043,"Other Specialist",485
"11153",1,0,3,0.395652173913043,"Other Specialist",485
"11154",0,0,1,0.395652173913043,"Other Specialist",485
"11155",1,2,0,0.395652173913043,"Other Specialist",485
"11156",5,2,2,0,"General Physician",486
"11157",0,0,5,0,"General Physician",486
"11158",0,0,0,0,"General Physician",486
"11159",2,0,0,0,"General Physician",486
"11160",2,0,2,0,"General Physician",486
"11161",2,0,2,0,"General Physician",486
"11162",2,0,2,0,"General Physician",486
"11163",3,0,2,0,"General Physician",486
"11164",1,0,3,0,"General Physician",486
"11165",3,0,1,0,"General Physician",486
"11166",1,0,3,0,"General Physician",486
"11167",10,0,1,0,"General Physician",486
"11168",0,0,10,0,"General Physician",486
"11169",6,0,0,0,"General Physician",486
"11170",1,0,6,0,"General Physician",486
"11171",0,0,1,0,"General Physician",486
"11172",2,0,0,0,"General Physician",486
"11173",4,0,2,0,"General Physician",486
"11174",3,0,4,0,"General Physician",486
"11175",0,0,3,0,"General Physician",486
"11176",0,0,0,0,"General Physician",486
"11177",0,0,0,0,"General Physician",486
"11178",3,0,0,0,"General Physician",486
"11179",1,0,2,0.0347826086956522,"Other Specialist",487
"11180",4,2,1,0.0347826086956522,"Other Specialist",487
"11181",5,1,4,0.0347826086956522,"Other Specialist",487
"11182",1,0,5,0.0347826086956522,"Other Specialist",487
"11183",9,0,1,0.0347826086956522,"Other Specialist",487
"11184",3,1,9,0.0347826086956522,"Other Specialist",487
"11185",5,1,3,0.0347826086956522,"Other Specialist",487
"11186",4,1,5,0.0347826086956522,"Other Specialist",487
"11187",0,1,4,0.0347826086956522,"Other Specialist",487
"11188",3,2,0,0.0347826086956522,"Other Specialist",487
"11189",5,4,3,0.0347826086956522,"Other Specialist",487
"11190",2,3,5,0.0347826086956522,"Other Specialist",487
"11191",6,2,2,0.0347826086956522,"Other Specialist",487
"11192",2,0,6,0.0347826086956522,"Other Specialist",487
"11193",4,1,2,0.0347826086956522,"Other Specialist",487
"11194",2,0,4,0.0347826086956522,"Other Specialist",487
"11195",3,1,2,0.0347826086956522,"Other Specialist",487
"11196",1,0,3,0.0347826086956522,"Other Specialist",487
"11197",7,3,1,0.0347826086956522,"Other Specialist",487
"11198",6,3,7,0.0347826086956522,"Other Specialist",487
"11199",6,0,6,0.0347826086956522,"Other Specialist",487
"11200",2,0,6,0.0347826086956522,"Other Specialist",487
"11201",0,2,2,0.0347826086956522,"Other Specialist",487
"11202",1,0,0,0.143478260869565,"General Physician",488
"11203",0,0,1,0.143478260869565,"General Physician",488
"11204",0,0,0,0.143478260869565,"General Physician",488
"11205",0,0,0,0.143478260869565,"General Physician",488
"11206",0,1,0,0.143478260869565,"General Physician",488
"11207",0,0,0,0.143478260869565,"General Physician",488
"11208",0,0,0,0.143478260869565,"General Physician",488
"11209",0,2,0,0.143478260869565,"General Physician",488
"11210",0,2,0,0.143478260869565,"General Physician",488
"11211",2,0,0,0.143478260869565,"General Physician",488
"11212",0,2,2,0.143478260869565,"General Physician",488
"11213",0,3,0,0.143478260869565,"General Physician",488
"11214",0,2,0,0.143478260869565,"General Physician",488
"11215",0,3,0,0.143478260869565,"General Physician",488
"11216",0,2,0,0.143478260869565,"General Physician",488
"11217",0,2,0,0.143478260869565,"General Physician",488
"11218",0,2,0,0.143478260869565,"General Physician",488
"11219",0,1,0,0.143478260869565,"General Physician",488
"11220",0,2,0,0.143478260869565,"General Physician",488
"11221",0,0,0,0.143478260869565,"General Physician",488
"11222",0,1,0,0.143478260869565,"General Physician",488
"11223",0,3,0,0.143478260869565,"General Physician",488
"11224",0,0,0,0.143478260869565,"General Physician",488
"11225",2,0,3,0.173913043478261,"General Physician",489
"11226",0,0,2,0.173913043478261,"General Physician",489
"11227",2,1,0,0.173913043478261,"General Physician",489
"11228",0,1,2,0.173913043478261,"General Physician",489
"11229",0,0,0,0.173913043478261,"General Physician",489
"11230",0,0,0,0.173913043478261,"General Physician",489
"11231",0,0,0,0.173913043478261,"General Physician",489
"11232",0,0,0,0.173913043478261,"General Physician",489
"11233",1,1,0,0.173913043478261,"General Physician",489
"11234",1,0,1,0.173913043478261,"General Physician",489
"11235",0,1,1,0.173913043478261,"General Physician",489
"11236",0,1,0,0.173913043478261,"General Physician",489
"11237",0,1,0,0.173913043478261,"General Physician",489
"11238",0,2,0,0.173913043478261,"General Physician",489
"11239",1,1,0,0.173913043478261,"General Physician",489
"11240",1,1,1,0.173913043478261,"General Physician",489
"11241",0,1,1,0.173913043478261,"General Physician",489
"11242",2,0,0,0.173913043478261,"General Physician",489
"11243",0,1,2,0.173913043478261,"General Physician",489
"11244",0,1,0,0.173913043478261,"General Physician",489
"11245",0,2,0,0.173913043478261,"General Physician",489
"11246",1,1,0,0.173913043478261,"General Physician",489
"11247",1,2,1,0.173913043478261,"General Physician",489
"11248",0,0,0,0.0173913043478261,"Other Specialist",490
"11249",0,0,0,0.0173913043478261,"Other Specialist",490
"11250",0,2,0,0.0173913043478261,"Other Specialist",490
"11251",0,1,0,0.0173913043478261,"Other Specialist",490
"11252",1,0,0,0.0173913043478261,"Other Specialist",490
"11253",0,2,1,0.0173913043478261,"Other Specialist",490
